test_folder,test_filename,top_similar_predict,similarity_score,plot_path
헬로카봇_드라고닉스,thunder_0784.webp,헬로카봇_드라고닉스,0.7514358758926392,results\ViT_g_14\헬로카봇_드라고닉스_thunder_0784_webp_similarity.png
헬로카봇_드로캅_변신로봇,thunder_0630.webp,헬로카봇_드로캅_변신로봇,0.8145582675933838,results\ViT_g_14\헬로카봇_드로캅_변신로봇_thunder_0630_webp_similarity.png
헬로카봇_드로캅_변신로봇,thunder_1078.webp,헬로카봇_뱅_나노티스_B,0.8138141632080078,results\ViT_g_14\헬로카봇_드로캅_변신로봇_thunder_1078_webp_similarity.png
헬로카봇_드릴버스트,thunder_0070.webp,헬로카봇_드릴버스트,0.81648850440979,results\ViT_g_14\헬로카봇_드릴버스트_thunder_0070_webp_similarity.png
헬로카봇_드릴버스트,thunder_0102.webp,헬로카봇_드릴버스트,0.8389908075332642,results\ViT_g_14\헬로카봇_드릴버스트_thunder_0102_webp_similarity.png
헬로카봇_라이캅스,thunder_0698.webp,헬로카봇_라이캅스,0.8349507451057434,results\ViT_g_14\헬로카봇_라이캅스_thunder_0698_webp_similarity.png
헬로카봇_라이캅스,thunder_1213.webp,헬로카봇_라이캅스,0.8277764320373535,results\ViT_g_14\헬로카봇_라이캅스_thunder_1213_webp_similarity.png
헬로카봇_럭키펀치,thunder_0108.webp,헬로카봇_럭키펀치,0.863193154335022,results\ViT_g_14\헬로카봇_럭키펀치_thunder_0108_webp_similarity.png
헬로카봇_럭키펀치,thunder_0981.webp,헬로카봇_럭키펀치,0.8198217153549194,results\ViT_g_14\헬로카봇_럭키펀치_thunder_0981_webp_similarity.png
헬로카봇_럭키펀치,thunder_1322.webp,헬로카봇_럭키펀치,0.7982203364372253,results\ViT_g_14\헬로카봇_럭키펀치_thunder_1322_webp_similarity.png
헬로카봇_레포스,thunder_0477.webp,헬로카봇_레포스,0.8019486665725708,results\ViT_g_14\헬로카봇_레포스_thunder_0477_webp_similarity.png
헬로카봇_로드세이버,thunder_0074.webp,헬로카봇_로드세이버,0.770039439201355,results\ViT_g_14\헬로카봇_로드세이버_thunder_0074_webp_similarity.png
헬로카봇_로드세이버,thunder_0167.webp,헬로카봇_로드세이버,0.777275562286377,results\ViT_g_14\헬로카봇_로드세이버_thunder_0167_webp_similarity.png
헬로카봇_로드세이버,thunder_0579.webp,헬로카봇_펜타스톰,0.7368931174278259,results\ViT_g_14\헬로카봇_로드세이버_thunder_0579_webp_similarity.png
헬로카봇_로드세이버,thunder_0787.webp,헬로카봇_로드세이버,0.8019821643829346,results\ViT_g_14\헬로카봇_로드세이버_thunder_0787_webp_similarity.png
헬로카봇_로드세이버,thunder_0845.webp,헬로카봇_로드세이버,0.8051745891571045,results\ViT_g_14\헬로카봇_로드세이버_thunder_0845_webp_similarity.png
헬로카봇_로드세이버,thunder_0858.webp,헬로카봇_미니_세이버,0.7930852174758911,results\ViT_g_14\헬로카봇_로드세이버_thunder_0858_webp_similarity.png
헬로카봇_로드세이버,thunder_0962.webp,헬로카봇_펜타스톰,0.7764366865158081,results\ViT_g_14\헬로카봇_로드세이버_thunder_0962_webp_similarity.png
헬로카봇_로드세이버,thunder_1052.webp,헬로카봇_하이퍼빌디언,0.771310567855835,results\ViT_g_14\헬로카봇_로드세이버_thunder_1052_webp_similarity.png
헬로카봇_로드세이버,thunder_1073.webp,헬로카봇_로드세이버,0.8278543949127197,results\ViT_g_14\헬로카봇_로드세이버_thunder_1073_webp_similarity.png
헬로카봇_로드세이버,thunder_1131.webp,헬로카봇_로드세이버,0.789553165435791,results\ViT_g_14\헬로카봇_로드세이버_thunder_1131_webp_similarity.png
헬로카봇_로드세이버,thunder_1195.webp,헬로카봇_사파리세이버,0.7868294715881348,results\ViT_g_14\헬로카봇_로드세이버_thunder_1195_webp_similarity.png
헬로카봇_루크,thunder_0113.webp,헬로카봇_루크,0.81475830078125,results\ViT_g_14\헬로카봇_루크_thunder_0113_webp_similarity.png
헬로카봇_루크,thunder_0950.webp,헬로카봇_루크,0.8050055503845215,results\ViT_g_14\헬로카봇_루크_thunder_0950_webp_similarity.png
헬로카봇_루크,thunder_1277.webp,헬로카봇_루크,0.840122640132904,results\ViT_g_14\헬로카봇_루크_thunder_1277_webp_similarity.png
헬로카봇_루크,thunder_1330.webp,헬로카봇_루크,0.8388835787773132,results\ViT_g_14\헬로카봇_루크_thunder_1330_webp_similarity.png
헬로카봇_루크_X,thunder_0353.webp,헬로카봇_루크,0.8081092238426208,results\ViT_g_14\헬로카봇_루크_X_thunder_0353_webp_similarity.png
헬로카봇_마이스터,thunder_1310.webp,헬로카봇_마이스터,0.8459455370903015,results\ViT_g_14\헬로카봇_마이스터_thunder_1310_webp_similarity.png
헬로카봇_마이티가드,thunder_0117.webp,헬로카봇_마이티가드,0.8696267604827881,results\ViT_g_14\헬로카봇_마이티가드_thunder_0117_webp_similarity.png
헬로카봇_마이티가드,thunder_0227.webp,헬로카봇_마이티가드,0.8501180410385132,results\ViT_g_14\헬로카봇_마이티가드_thunder_0227_webp_similarity.png
헬로카봇_마이티가드,thunder_0315.webp,헬로카봇_마이티가드,0.8208130598068237,results\ViT_g_14\헬로카봇_마이티가드_thunder_0315_webp_similarity.png
헬로카봇_마이티가드,thunder_0621.webp,헬로카봇_마이티가드,0.8149343729019165,results\ViT_g_14\헬로카봇_마이티가드_thunder_0621_webp_similarity.png
헬로카봇_마이티가드,thunder_0724.webp,헬로카봇_마이티가드,0.8601068258285522,results\ViT_g_14\헬로카봇_마이티가드_thunder_0724_webp_similarity.png
헬로카봇_마이티가드,thunder_0734.webp,헬로카봇_마이티가드,0.8114148378372192,results\ViT_g_14\헬로카봇_마이티가드_thunder_0734_webp_similarity.png
헬로카봇_마이티가드,thunder_0888.webp,헬로카봇_마이티가드,0.8487309217453003,results\ViT_g_14\헬로카봇_마이티가드_thunder_0888_webp_similarity.png
헬로카봇_마이티가드,thunder_0970.webp,헬로카봇_마이티가드,0.8669737577438354,results\ViT_g_14\헬로카봇_마이티가드_thunder_0970_webp_similarity.png
헬로카봇_마이티가드,thunder_1092.webp,헬로카봇_마이티가드,0.8245503306388855,results\ViT_g_14\헬로카봇_마이티가드_thunder_1092_webp_similarity.png
헬로카봇_마이티가드X,thunder_1229.webp,헬로카봇_마이티가드X,0.8428645133972168,results\ViT_g_14\헬로카봇_마이티가드X_thunder_1229_webp_similarity.png
헬로카봇_마이티로,thunder_1096.webp,헬로카봇_마이티로,0.8008911609649658,results\ViT_g_14\헬로카봇_마이티로_thunder_1096_webp_similarity.png
헬로카봇_마하피스,thunder_0081.webp,헬로카봇_마하피스,0.8463698029518127,results\ViT_g_14\헬로카봇_마하피스_thunder_0081_webp_similarity.png
헬로카봇_마하피스,thunder_0103.webp,헬로카봇_스타블래스터,0.8182286024093628,results\ViT_g_14\헬로카봇_마하피스_thunder_0103_webp_similarity.png
헬로카봇_마하피스,thunder_0194.webp,헬로카봇_마하피스,0.809388279914856,results\ViT_g_14\헬로카봇_마하피스_thunder_0194_webp_similarity.png
헬로카봇_마하피스,thunder_0469.webp,헬로카봇_마하피스,0.8200162649154663,results\ViT_g_14\헬로카봇_마하피스_thunder_0469_webp_similarity.png
헬로카봇_메가볼드,thunder_0199.webp,헬로카봇_미니_메가볼드,0.8650693297386169,results\ViT_g_14\헬로카봇_메가볼드_thunder_0199_webp_similarity.png
헬로카봇_메가볼드,thunder_0514.webp,헬로카봇_메가볼드,0.8169845938682556,results\ViT_g_14\헬로카봇_메가볼드_thunder_0514_webp_similarity.png
헬로카봇_메가볼드,thunder_0655.webp,헬로카봇_미니_메가볼드,0.8873326778411865,results\ViT_g_14\헬로카봇_메가볼드_thunder_0655_webp_similarity.png
헬로카봇_메가볼드,thunder_0763.webp,헬로카봇_미니_메가볼드,0.8386335372924805,results\ViT_g_14\헬로카봇_메가볼드_thunder_0763_webp_similarity.png
헬로카봇_메가볼드,thunder_0844.webp,헬로카봇_미니_메가볼드,0.840610146522522,results\ViT_g_14\헬로카봇_메가볼드_thunder_0844_webp_similarity.png
헬로카봇_메가볼드,thunder_0866.webp,헬로카봇_미니_메가볼드,0.8583620190620422,results\ViT_g_14\헬로카봇_메가볼드_thunder_0866_webp_similarity.png
헬로카봇_메가볼드,thunder_0885.webp,헬로카봇_메가볼드,0.8467708826065063,results\ViT_g_14\헬로카봇_메가볼드_thunder_0885_webp_similarity.png
헬로카봇_메가볼드,thunder_1027.webp,헬로카봇_미니_메가볼드,0.8488291501998901,results\ViT_g_14\헬로카봇_메가볼드_thunder_1027_webp_similarity.png
헬로카봇_모_반,thunder_0470.webp,헬로카봇_모_반,0.7986387610435486,results\ViT_g_14\헬로카봇_모_반_thunder_0470_webp_similarity.png
헬로카봇_미니_골드렉스,thunder_0109.webp,헬로카봇_극장판_파워크루저,0.7603628039360046,results\ViT_g_14\헬로카봇_미니_골드렉스_thunder_0109_webp_similarity.png
헬로카봇_미니_골드렉스,thunder_0435.webp,헬로카봇_미니_골드렉스,0.7736480832099915,results\ViT_g_14\헬로카봇_미니_골드렉스_thunder_0435_webp_similarity.png
헬로카봇_미니_골드렉스,thunder_0561.webp,헬로카봇_미니_골드렉스,0.7413362860679626,results\ViT_g_14\헬로카봇_미니_골드렉스_thunder_0561_webp_similarity.png
헬로카봇_미니_골드렉스,thunder_0817.webp,헬로카봇_미니_골드렉스,0.834762692451477,results\ViT_g_14\헬로카봇_미니_골드렉스_thunder_0817_webp_similarity.png
헬로카봇_미니_골드렉스,thunder_0834.webp,헬로카봇_미니_골드렉스,0.7953829169273376,results\ViT_g_14\헬로카봇_미니_골드렉스_thunder_0834_webp_similarity.png
헬로카봇_미니_댄디_앰뷸런스,thunder_0481.webp,헬로카봇_미니_댄디_앰뷸런스_X,0.8319935202598572,results\ViT_g_14\헬로카봇_미니_댄디_앰뷸런스_thunder_0481_webp_similarity.png
헬로카봇_미니_마이스터,thunder_0170.webp,헬로카봇_미니_마이스터,0.8390251994132996,results\ViT_g_14\헬로카봇_미니_마이스터_thunder_0170_webp_similarity.png
헬로카봇_미니_비트런,thunder_0169.webp,헬로카봇_미니_세이버,0.7989761829376221,results\ViT_g_14\헬로카봇_미니_비트런_thunder_0169_webp_similarity.png
헬로카봇_미니_스피너블,thunder_0641.webp,헬로카봇_미니_스피너블,0.8036438822746277,results\ViT_g_14\헬로카봇_미니_스피너블_thunder_0641_webp_similarity.png
헬로카봇_미니_에이스_레스큐_X,thunder_0453.webp,헬로카봇_미니_에이스_레스큐_X,0.8338788747787476,results\ViT_g_14\헬로카봇_미니_에이스_레스큐_X_thunder_0453_webp_similarity.png
헬로카봇_미니_오토소닉,thunder_0452.webp,헬로카봇_미니_오토소닉,0.8441222906112671,results\ViT_g_14\헬로카봇_미니_오토소닉_thunder_0452_webp_similarity.png
헬로카봇_미니_프테라쿵,thunder_1113.webp,헬로카봇_프테라쿵_올스타,0.766883134841919,results\ViT_g_14\헬로카봇_미니_프테라쿵_thunder_1113_webp_similarity.png
헬로카봇_미니_호크,thunder_0901.webp,헬로카봇_미니_테크노마스터,0.8217820525169373,results\ViT_g_14\헬로카봇_미니_호크_thunder_0901_webp_similarity.png
헬로카봇_미리내프라임_올스타,thunder_0786.webp,헬로카봇_미리내프라임_올스타,0.6931365728378296,results\ViT_g_14\헬로카봇_미리내프라임_올스타_thunder_0786_webp_similarity.png
헬로카봇_뱅_잭슈트_뱅,thunder_0795.webp,헬로카봇_뱅_나노티스_B,0.8703294396400452,results\ViT_g_14\헬로카봇_뱅_잭슈트_뱅_thunder_0795_webp_similarity.png
헬로카봇_버디가드,thunder_0101.webp,헬로카봇_버디가드,0.7938088774681091,results\ViT_g_14\헬로카봇_버디가드_thunder_0101_webp_similarity.png
헬로카봇_버디가드,thunder_0675.webp,헬로카봇_버디가드,0.84662926197052,results\ViT_g_14\헬로카봇_버디가드_thunder_0675_webp_similarity.png
헬로카봇_베어하이더_변신로봇,thunder_0627.webp,헬로카봇_베어하이더_변신로봇,0.8618998527526855,results\ViT_g_14\헬로카봇_베어하이더_변신로봇_thunder_0627_webp_similarity.png
헬로카봇_베어하이더_변신로봇,thunder_1035.webp,헬로카봇_베어하이더_변신로봇,0.837593674659729,results\ViT_g_14\헬로카봇_베어하이더_변신로봇_thunder_1035_webp_similarity.png
헬로카봇_벨로스터_스카이,thunder_0075.webp,헬로카봇_스카이,0.8285788297653198,results\ViT_g_14\헬로카봇_벨로스터_스카이_thunder_0075_webp_similarity.png
헬로카봇_본,thunder_1127.webp,헬로카봇_본,0.8144029974937439,results\ViT_g_14\헬로카봇_본_thunder_1127_webp_similarity.png
헬로카봇_브레이로드,thunder_0114.webp,헬로카봇_브레이로드,0.833348274230957,results\ViT_g_14\헬로카봇_브레이로드_thunder_0114_webp_similarity.png
헬로카봇_브레이로드,thunder_0963.webp,헬로카봇_브레이로드,0.8568674921989441,results\ViT_g_14\헬로카봇_브레이로드_thunder_0963_webp_similarity.png
헬로카봇_브레이로드,thunder_1136.webp,헬로카봇_브레이로드,0.8196345567703247,results\ViT_g_14\헬로카봇_브레이로드_thunder_1136_webp_similarity.png
헬로카봇_브레이로드,thunder_1255.webp,헬로카봇_브레이로드,0.8155748844146729,results\ViT_g_14\헬로카봇_브레이로드_thunder_1255_webp_similarity.png
헬로카봇_브론테로빅쿵_올스타,thunder_0441.webp,헬로카봇_브론테로빅쿵_올스타,0.7768333554267883,results\ViT_g_14\헬로카봇_브론테로빅쿵_올스타_thunder_0441_webp_similarity.png
헬로카봇_비트런,thunder_0105.webp,헬로카봇_비트런,0.8640537858009338,results\ViT_g_14\헬로카봇_비트런_thunder_0105_webp_similarity.png
헬로카봇_비트런,thunder_0467.webp,헬로카봇_비트런,0.8573493957519531,results\ViT_g_14\헬로카봇_비트런_thunder_0467_webp_similarity.png
헬로카봇_비트런,thunder_0743.webp,헬로카봇_비트런,0.8046870827674866,results\ViT_g_14\헬로카봇_비트런_thunder_0743_webp_similarity.png
헬로카봇_비트런,thunder_0758.webp,헬로카봇_비트런,0.8177720308303833,results\ViT_g_14\헬로카봇_비트런_thunder_0758_webp_similarity.png
헬로카봇_비트런,thunder_0870.webp,헬로카봇_비트런,0.8008760213851929,results\ViT_g_14\헬로카봇_비트런_thunder_0870_webp_similarity.png
헬로카봇_비트런,thunder_0926.webp,헬로카봇_비트런,0.8888610601425171,results\ViT_g_14\헬로카봇_비트런_thunder_0926_webp_similarity.png
헬로카봇_비트런,thunder_1000.webp,헬로카봇_비트런,0.8123008012771606,results\ViT_g_14\헬로카봇_비트런_thunder_1000_webp_similarity.png
헬로카봇_사파리세이버,thunder_0342.webp,헬로카봇_사파리세이버,0.8358287811279297,results\ViT_g_14\헬로카봇_사파리세이버_thunder_0342_webp_similarity.png
헬로카봇_사파리세이버,thunder_1348.webp,헬로카봇_사파리세이버,0.781354546546936,results\ViT_g_14\헬로카봇_사파리세이버_thunder_1348_webp_similarity.png
헬로카봇_소나다이버,thunder_0500.webp,헬로카봇_소나다이버,0.8190803527832031,results\ViT_g_14\헬로카봇_소나다이버_thunder_0500_webp_similarity.png
헬로카봇_소나다이버,thunder_0960.webp,헬로카봇_소나다이버,0.8491615056991577,results\ViT_g_14\헬로카봇_소나다이버_thunder_0960_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_0490.webp,헬로카봇_슈퍼패트론,0.844402551651001,results\ViT_g_14\헬로카봇_슈퍼패트론_thunder_0490_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1228.webp,헬로카봇_슈퍼패트론,0.8396766185760498,results\ViT_g_14\헬로카봇_슈퍼패트론_thunder_1228_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1265.webp,헬로카봇_슈퍼패트론,0.8315563797950745,results\ViT_g_14\헬로카봇_슈퍼패트론_thunder_1265_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1270.webp,헬로카봇_프라우드제트,0.7766822576522827,results\ViT_g_14\헬로카봇_슈퍼패트론_thunder_1270_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1311.webp,헬로카봇_슈퍼패트론,0.8033580780029297,results\ViT_g_14\헬로카봇_슈퍼패트론_thunder_1311_webp_similarity.png
헬로카봇_스카이_스와트_X,thunder_0229.webp,헬로카봇_스카이_스와트_X,0.7921055555343628,results\ViT_g_14\헬로카봇_스카이_스와트_X_thunder_0229_webp_similarity.png
헬로카봇_스카이_스와트_X,thunder_1063.webp,헬로카봇_스카이_스와트_X,0.8226361870765686,results\ViT_g_14\헬로카봇_스카이_스와트_X_thunder_1063_webp_similarity.png
헬로카봇_스카이거너,thunder_0875.webp,헬로카봇_스카이거너,0.8401914238929749,results\ViT_g_14\헬로카봇_스카이거너_thunder_0875_webp_similarity.png
헬로카봇_스크류붐바_변신로봇,thunder_0674.webp,헬로카봇_스크류붐바_변신로봇,0.8791512846946716,results\ViT_g_14\헬로카봇_스크류붐바_변신로봇_thunder_0674_webp_similarity.png
헬로카봇_스타렉스_댄디,thunder_0210.webp,헬로카봇_스타렉스_댄디,0.855344831943512,results\ViT_g_14\헬로카봇_스타렉스_댄디_thunder_0210_webp_similarity.png
헬로카봇_스타렉스_댄디,thunder_0468.webp,헬로카봇_스타렉스_댄디,0.8291881084442139,results\ViT_g_14\헬로카봇_스타렉스_댄디_thunder_0468_webp_similarity.png
헬로카봇_스타피너,thunder_0321.webp,헬로카봇_스타피너,0.7999800443649292,results\ViT_g_14\헬로카봇_스타피너_thunder_0321_webp_similarity.png
헬로카봇_스타피너,thunder_0624.webp,헬로카봇_스타피너,0.7837930917739868,results\ViT_g_14\헬로카봇_스타피너_thunder_0624_webp_similarity.png
헬로카봇_스타피너,thunder_0863.webp,헬로카봇_스타피너,0.8213343620300293,results\ViT_g_14\헬로카봇_스타피너_thunder_0863_webp_similarity.png
헬로카봇_스타피너,thunder_1394.webp,헬로카봇_스타피너,0.8538784384727478,results\ViT_g_14\헬로카봇_스타피너_thunder_1394_webp_similarity.png
헬로카봇_스타피너_올스타,thunder_0735.webp,헬로카봇_스타피너_올스타,0.7976492047309875,results\ViT_g_14\헬로카봇_스타피너_올스타_thunder_0735_webp_similarity.png
헬로카봇_스톰_X_빅큐브,thunder_0920.webp,헬로카봇_펜타스톰,0.8151272535324097,results\ViT_g_14\헬로카봇_스톰_X_빅큐브_thunder_0920_webp_similarity.png
헬로카봇_스피너블,thunder_0150.webp,헬로카봇_스피너블,0.8067119121551514,results\ViT_g_14\헬로카봇_스피너블_thunder_0150_webp_similarity.png
헬로카봇_스피너블,thunder_0248.webp,헬로카봇_스피너블,0.7881977558135986,results\ViT_g_14\헬로카봇_스피너블_thunder_0248_webp_similarity.png
헬로카봇_스피너블,thunder_0765.webp,헬로카봇_스피너블,0.8247524499893188,results\ViT_g_14\헬로카봇_스피너블_thunder_0765_webp_similarity.png
헬로카봇_스피너블,thunder_0923.webp,헬로카봇_스피너블,0.8081945776939392,results\ViT_g_14\헬로카봇_스피너블_thunder_0923_webp_similarity.png
헬로카봇_스피너블,thunder_1156.webp,헬로카봇_스피너블,0.7920644879341125,results\ViT_g_14\헬로카봇_스피너블_thunder_1156_webp_similarity.png
헬로카봇_스피너블,thunder_1316.webp,헬로카봇_스피너블,0.8272571563720703,results\ViT_g_14\헬로카봇_스피너블_thunder_1316_webp_similarity.png
헬로카봇_아머다이저,thunder_0721.webp,헬로카봇_아머다이저,0.8510098457336426,results\ViT_g_14\헬로카봇_아머다이저_thunder_0721_webp_similarity.png
헬로카봇_아머다이저,thunder_0877.webp,헬로카봇_아머다이저,0.9114403128623962,results\ViT_g_14\헬로카봇_아머다이저_thunder_0877_webp_similarity.png
헬로카봇_아머다이저,thunder_0996.webp,헬로카봇_아머다이저,0.7621513605117798,results\ViT_g_14\헬로카봇_아머다이저_thunder_0996_webp_similarity.png
헬로카봇_아머다이저,thunder_1006.webp,헬로카봇_아머다이저,0.89662104845047,results\ViT_g_14\헬로카봇_아머다이저_thunder_1006_webp_similarity.png
헬로카봇_아이누크,thunder_0689.webp,헬로카봇_메가아칸_올스타,0.7869943976402283,results\ViT_g_14\헬로카봇_아이누크_thunder_0689_webp_similarity.png
헬로카봇_아이누크,thunder_0802.webp,헬로카봇_아이누크,0.7813634276390076,results\ViT_g_14\헬로카봇_아이누크_thunder_0802_webp_similarity.png
헬로카봇_아이누크_올스타,thunder_0730.webp,헬로카봇_유니크루저_변신로봇,0.7280588150024414,results\ViT_g_14\헬로카봇_아이누크_올스타_thunder_0730_webp_similarity.png
헬로카봇_아이언트,thunder_0669.webp,헬로카봇_아이언트_올스타,0.8602676391601562,results\ViT_g_14\헬로카봇_아이언트_thunder_0669_webp_similarity.png
헬로카봇_아이언트,thunder_0670.webp,헬로카봇_아이언트_올스타,0.825407087802887,results\ViT_g_14\헬로카봇_아이언트_thunder_0670_webp_similarity.png
헬로카봇_아티_이순신,thunder_0890.webp,헬로카봇_아티,0.8453561067581177,results\ViT_g_14\헬로카봇_아티_이순신_thunder_0890_webp_similarity.png
헬로카봇_아티_이순신,thunder_1308.webp,헬로카봇_아티,0.8230394124984741,results\ViT_g_14\헬로카봇_아티_이순신_thunder_1308_webp_similarity.png
헬로카봇_앵그리퍼프,thunder_0611.webp,헬로카봇_극장판_파워크루저,0.8181145191192627,results\ViT_g_14\헬로카봇_앵그리퍼프_thunder_0611_webp_similarity.png
헬로카봇_에반프라임,thunder_1259.webp,헬로카봇_마이티로,0.7797852754592896,results\ViT_g_14\헬로카봇_에반프라임_thunder_1259_webp_similarity.png
헬로카봇_에이스,thunder_0813.webp,헬로카봇_오토소닉_올스타,0.8089281320571899,results\ViT_g_14\헬로카봇_에이스_thunder_0813_webp_similarity.png
헬로카봇_에이스,thunder_1037.webp,헬로카봇_에이스,0.8353691101074219,results\ViT_g_14\헬로카봇_에이스_thunder_1037_webp_similarity.png
헬로카봇_에이스_레스큐,thunder_0522.webp,헬로카봇_에이스,0.8187400102615356,results\ViT_g_14\헬로카봇_에이스_레스큐_thunder_0522_webp_similarity.png
헬로카봇_에이스_레스큐,thunder_1296.webp,헬로카봇_에이스_레스큐_올스타,0.8459497094154358,results\ViT_g_14\헬로카봇_에이스_레스큐_thunder_1296_webp_similarity.png
