test_folder,test_filename,top_similar_predict,similarity_score,plot_path
헬로카봇_브레이로드,thunder_1136.webp,헬로카봇_브레이로드,0.8918681740760803,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_브레이로드_thunder_1136_webp_similarity.png
헬로카봇_브레이로드,thunder_1255.webp,헬로카봇_극장판_킹도저,0.9086772203445435,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_브레이로드_thunder_1255_webp_similarity.png
헬로카봇_브론테로빅쿵_올스타,thunder_0441.webp,헬로카봇_브론테로빅쿵_올스타,0.8893840312957764,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_브론테로빅쿵_올스타_thunder_0441_webp_similarity.png
헬로카봇_비트런,thunder_0105.webp,헬로카봇_비트런,0.9098166227340698,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0105_webp_similarity.png
헬로카봇_비트런,thunder_0467.webp,헬로카봇_비트런,0.8890624642372131,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0467_webp_similarity.png
헬로카봇_비트런,thunder_0743.webp,헬로카봇_루크,0.8708007335662842,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0743_webp_similarity.png
헬로카봇_비트런,thunder_0758.webp,헬로카봇_비트런,0.9152256846427917,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0758_webp_similarity.png
헬로카봇_비트런,thunder_0870.webp,헬로카봇_비트런,0.8916504979133606,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0870_webp_similarity.png
헬로카봇_비트런,thunder_0926.webp,헬로카봇_비트런,0.9403098821640015,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_0926_webp_similarity.png
헬로카봇_비트런,thunder_1000.webp,헬로카봇_비트런,0.923674464225769,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_비트런_thunder_1000_webp_similarity.png
헬로카봇_사파리세이버,thunder_0342.webp,헬로카봇_사파리세이버,0.9056055545806885,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_사파리세이버_thunder_0342_webp_similarity.png
헬로카봇_사파리세이버,thunder_1348.webp,헬로카봇_자이언트로더,0.8754736185073853,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_사파리세이버_thunder_1348_webp_similarity.png
헬로카봇_소나다이버,thunder_0500.webp,헬로카봇_소나다이버,0.8972809314727783,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_소나다이버_thunder_0500_webp_similarity.png
헬로카봇_소나다이버,thunder_0960.webp,헬로카봇_소나다이버,0.9222404360771179,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_소나다이버_thunder_0960_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_0490.webp,헬로카봇_슈퍼패트론,0.8960278034210205,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_슈퍼패트론_thunder_0490_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1228.webp,헬로카봇_슈퍼패트론,0.901602029800415,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_슈퍼패트론_thunder_1228_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1265.webp,헬로카봇_슈퍼패트론,0.8922780752182007,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_슈퍼패트론_thunder_1265_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1270.webp,헬로카봇_하이퍼빌디언,0.8328800201416016,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_슈퍼패트론_thunder_1270_webp_similarity.png
헬로카봇_슈퍼패트론,thunder_1311.webp,헬로카봇_메가아칸_올스타,0.8675829172134399,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_슈퍼패트론_thunder_1311_webp_similarity.png
헬로카봇_스카이_스와트_X,thunder_0229.webp,헬로카봇_스카이_스와트_X,0.889792263507843,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스카이_스와트_X_thunder_0229_webp_similarity.png
헬로카봇_스카이_스와트_X,thunder_1063.webp,헬로카봇_스카이_스와트_X,0.8674958944320679,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스카이_스와트_X_thunder_1063_webp_similarity.png
헬로카봇_스카이거너,thunder_0875.webp,헬로카봇_스카이거너,0.9277298450469971,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스카이거너_thunder_0875_webp_similarity.png
헬로카봇_스크류붐바_변신로봇,thunder_0674.webp,헬로카봇_스크류붐바_변신로봇,0.8997959494590759,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스크류붐바_변신로봇_thunder_0674_webp_similarity.png
헬로카봇_스타렉스_댄디,thunder_0210.webp,헬로카봇_스타렉스_댄디,0.9021843671798706,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타렉스_댄디_thunder_0210_webp_similarity.png
헬로카봇_스타렉스_댄디,thunder_0468.webp,헬로카봇_스타렉스_댄디,0.8833795785903931,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타렉스_댄디_thunder_0468_webp_similarity.png
헬로카봇_스타피너,thunder_0321.webp,헬로카봇_스타피너,0.856571614742279,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타피너_thunder_0321_webp_similarity.png
헬로카봇_스타피너,thunder_0624.webp,헬로카봇_스타피너_올스타,0.8836557269096375,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타피너_thunder_0624_webp_similarity.png
헬로카봇_스타피너,thunder_0863.webp,헬로카봇_스타피너_올스타,0.8612481951713562,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타피너_thunder_0863_webp_similarity.png
헬로카봇_스타피너,thunder_1394.webp,헬로카봇_스타피너,0.9096640944480896,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타피너_thunder_1394_webp_similarity.png
헬로카봇_스타피너_올스타,thunder_0735.webp,헬로카봇_스타피너_올스타,0.902450442314148,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스타피너_올스타_thunder_0735_webp_similarity.png
헬로카봇_스톰_X_빅큐브,thunder_0920.webp,헬로카봇_펜타스톰,0.8915018439292908,results\openai_clip_vit_large_patch14_336\plot_result\헬로카봇_스톰_X_빅큐브_thunder_0920_webp_similarity.png
